quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
26054,,cfti_26054_ico_002344,image,Immagine CFTI ico_002344,,INGV – CFTI Visual,img/26054/ico_002344.jpg,,26054;terremoto,"*, Archivio Privato, Raccolta di cartoline illustrate relative al terremoto del 26 aprile 1917.",CC BY,,Chiesa di S.Simeone - Crollo della copertura e della navata centrale. Tutto il pavimento dell'aula della chiesa è ricoperto dalle macerie dei crolli.,2628,1772,ico_002344.jpg
26054,,cfti_26054_ico_002345,image,Immagine CFTI ico_002345,,INGV – CFTI Visual,img/26054/ico_002345.jpg,,26054;terremoto,"*, Archivio Privato, Raccolta di cartoline illustrate relative al terremoto del 26 aprile 1917.",CC BY,,Chiesa di S.Giacomo - Interno della chiesa con le macerie dei crolli e dei distacchi. È attestato il crollo del tetto e delle volte che precipitarono nell'interno. Alcuni militari sono in posa tra le rovine dove si osserva uno strato consistente di macerie e travi.,1772,2854,ico_002345.jpg
26054,,cfti_26054_ico_002346,image,Immagine CFTI ico_002346,,INGV – CFTI Visual,img/26054/ico_002346.jpg,,26054;terremoto,"*, Archivio Privato, Raccolta di cartoline illustrate relative al terremoto del 26 aprile 1917.",CC BY,,Porta Romana - Crolli e danni alla porta e agli edifici adiacenti.,2767,1772,ico_002346.jpg
26054,,cfti_26054_ico_002348,image,Immagine CFTI ico_002348,,INGV – CFTI Visual,img/26054/ico_002348.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,"Fenditure nel terreno nella regione collinare nei boschi tra le località Le Volpaie e Patrignone. Le fenditure nel terreno indotte dal terremoto si estendevano per circa un chilometro: danneggiarono le piante che furono inclinate, scalzate o anche spezzate. Nella fotografia si possono osservare alcuni coloni vicino alle grandi piante crollate e spezzate.",2770,1772,ico_002348.jpg
26054,,cfti_26054_ico_002349,image,Immagine CFTI ico_002349,,INGV – CFTI Visual,img/26054/ico_002349.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,"Fenditure nel terreno e alberi danneggiati nell'area collinare boschiva compresa tra le località Le Volpaie e Patrignone. Gli effetti del terremoto si propagarono per circa un chilometro e danneggiarono molte piante. Molti alberi furono piegati, alcuni furono scalzati, altri spezzati. Nella fotografia si possono osservare alcuni coloni vicino a grandi castagni selvatici crollati e spezzati.",2746,1772,ico_002349.jpg
26054,,cfti_26054_ico_002350,image,Immagine CFTI ico_002350,,INGV – CFTI Visual,img/26054/ico_002350.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,"Fenditure nel terreno e alberi danneggiati nell'area collinare boschiva compresa tra le località Le Volpaie e Patrignone. Gli effetti del terremoto si propagarono per circa un chilometro e danneggiarono molte piante. Molti alberi furono piegati, alcuni furono scalzati, altri spezzati. Nella fotografia si possono osservare alcuni coloni vicino a grandi castagni selvatici crollati e spezzati.",2765,1772,ico_002350.jpg
26054,,cfti_26054_ico_002351,image,Immagine CFTI ico_002351,,INGV – CFTI Visual,img/26054/ico_002351.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,"Crollo totale di una casa in una zona imprecisata dell'abitato. L'edifico è ridotto in macerie minute e travi della copertura sparse alla rinfusa. Gli edifici vicini non hanno subito la stessa sorte, ma sono gravemente danneggiati.",2449,1755,ico_002351.jpg
26054,,cfti_26054_ico_002352,image,Immagine CFTI ico_002352,,INGV – CFTI Visual,img/26054/ico_002352.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,Estesi crolli di edifici in una zona imprecisata dell'abitato. La via è indistinguibile in quanto occupata da alti cumuli di macerie sui quali sono al lavoro molte persone.,2488,1772,ico_002352.jpg
26054,,cfti_26054_ico_002353,image,Immagine CFTI ico_002353,,INGV – CFTI Visual,img/26054/ico_002353.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,Campanile non meglio identificato rimasto in piedi dopo la prima scossa del 26 aprile: la chiesa annessa sembra aver subito crolli nella parte alta. Il campanile crollerà per la forte replica del giorno successivo.,1772,2427,ico_002353.jpg
26054,,cfti_26054_ico_002354,image,Immagine CFTI ico_002354,,INGV – CFTI Visual,img/26054/ico_002354.jpg,,26054;terremoto,"Oddone E., Il terremoto dell alta valle del Tevere del 26 aprile 1917, in  Bollettino della Società Sismologica Italiana , vol.21 (1917-1918), pp.9-27. Modena 1918",CC BY,,Porta Fiorentina - Fotografia scattata nello stesso istante in cui avvenne la scossa del 27 aprile alle ore 15:30. L'immagine è poco nitida a causa della nuvola di polvere causata dai crolli.,1772,2423,ico_002354.jpg
26054,,cfti_26054_ico_002355,image,Immagine CFTI ico_002355,,INGV – CFTI Visual,img/26054/ico_002355.jpg,,26054;terremoto,"*, La domenica illustrata, 20 maggio 1917. Milano 1917",CC BY,,"Una casa sventrata e parzialmente crollata in una zona imprecisata dell'abitato. Nonostante le parti rimaste in piedi sembrino strapiombanti e pericolanti, un folto e composito gruppo di persone, alcune delle quali anche dentro e sopra i ruderi, posa per la foto.",1517,1116,ico_002355.jpg
26054,,cfti_26054_ico_002356,image,Immagine CFTI ico_002356,,INGV – CFTI Visual,img/26054/ico_002356.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,Un gruppo di militari mentre allestisce le tende per il ricovero dei senza tetto nei pressi delle mura medievali accanto al Torrione.,1986,1718,ico_002356.jpg
26054,,cfti_26054_ico_002357,image,Immagine CFTI ico_002357,,INGV – CFTI Visual,img/26054/ico_002357.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,Estesi crolli di edifici in una zona imprecisata dell'abitato. La via è indistinguibile in quanto occupata da alti cumuli di macerie sui quali sono al lavoro molte persone.,2124,1862,ico_002357.jpg
26054,,cfti_26054_ico_002358,image,Immagine CFTI ico_002358,,INGV – CFTI Visual,img/26054/ico_002358.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,"Danni agli edifici posti lungo la via principale del paese. Si osserva a sinistra un edificio parzialmente crollato, mentre il campanile appare illeso. Animano la scena alcune persone che camminano lungo la via.",1772,2186,ico_002358.jpg
26054,,cfti_26054_ico_002359,image,Immagine CFTI ico_002359,,INGV – CFTI Visual,img/26054/ico_002359.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,Particolare di un edificio crollato in una zona imprecisata dell'abitato. Tra le macerie molte travi in legno e pietre di media taglia.,1772,2161,ico_002359.jpg
26054,,cfti_26054_ico_002360,image,Immagine CFTI ico_002360,,INGV – CFTI Visual,img/26054/ico_002360.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,Chiesa di S.Simeone - Crollo della copertura e della volta della navata centrale. L'interno della chiesa è coperto da macerie provenienti dal crollo della copertura.,1772,2178,ico_002360.jpg
26054,,cfti_26054_ico_002361,image,Immagine CFTI ico_002361,,INGV – CFTI Visual,img/26054/ico_002361.jpg,,26054;terremoto,"*, L'illustrazione Italiana, n. 18, 6 maggio 1917, a. 44, p. 374.",CC BY,,"Campanile non meglio identificato, unico elemento architettonico rimasto in piedi della chiesa annessa: è ancora illeso dopo la prima scossa, ma sarebbe crollato a causa della forte replica del 27 aprile 1917.",1465,1772,ico_002361.jpg
26054,,cfti_26054_ico_002362,image,Immagine CFTI ico_002362,,INGV – CFTI Visual,img/26054/ico_002362.jpg,,26054;terremoto,"*, La Domenica del Corriere, 1917.05.13-20, a.19, n.19. Milano 1917",CC BY,,"Zona imprecisata dell'abitato. Particolare delle rovine del paese fotografate durante la visita dell'on. Giacomo Bonicelli, sottosegretario di Stato al Ministero dell'Interno.",1772,3012,ico_002362.jpg
26054,,cfti_26054_ico_002363,image,Immagine CFTI ico_002363,,INGV – CFTI Visual,img/26054/ico_002363.jpg,,26054;terremoto,"*, La Domenica del Corriere, 1917.05.13-20, a.19, n.19. Milano 1917",CC BY,,"Zona imprecisata dell'abitato. L'on. Giacomo Bonicelli, sottosegretario di Stato al Ministero, e le autorità locali in visita alle rovine del paese.",1772,2614,ico_002363.jpg
26054,,cfti_26054_ico_002364,image,Immagine CFTI ico_002364,,INGV – CFTI Visual,img/26054/ico_002364.jpg,,26054;terremoto,"*, La Domenica del Corriere, 1917.05.13-20, a.19, n.19. Milano 1917",CC BY,,"Zona imprecisata dell'abitato. L'arrivo in paese e tra le macerie dell'on. Giacomo Bonicelli, sottosegretario di Stato al Ministero dell'Interno (l'uomo con i baffi a sinistra).",1772,3033,ico_002364.jpg
26054,,cfti_26054_ico_002423,image,Immagine CFTI ico_002423,,INGV – CFTI Visual,img/26054/ico_002423.jpg,,26054;terremoto,"*, Fototeca Tifernate On Line di Città di Castello, Comune di Città di Castello, Fondo fotografico Pirazzoli Elmo, collezione privata, Fotografia di autore anonimo, CCFototeca_PIRA-023. Citerna. Terremoto 26 aprile 1917.",CC BY,,"Danni agli edifici della via principale del centro. Si osservano ai piedi degli edifici macerie composte da ciottoli, tegole e materiale ligneo. In fondo alla via è in corso l'intervento di alcuni pompieri per mettere in sicurezza le parti pericolanti di un edificio. Animano la scena alcune persone in posa per la fotografia.",1920,3020,ico_002423.jpg
2700,,cfti_2700_ico_000602,image,Immagine CFTI ico_000602,,INGV – CFTI Visual,img/2700/ico_000602.jpg,,2700;terremoto,"*, Kalender für 1848, NaturerScheinungen pp.XI-XII. Leipzig 1848",CC BY-NC,,Campanile della chiesa di S.Michele - Crollo. L'immagine fissa il momento del crollo del campanile e verosimilmente si tratta di una ricostruzione di fantasia. L'unica informazione certa è il crollo del campanile.,1149,1772,ico_000602.jpg
2700,,cfti_2700_ico_000603,image,Immagine CFTI ico_000603,,INGV – CFTI Visual,img/2700/ico_000603.jpg,,2700;terremoto,"*, Kalender für 1848, NaturerScheinungen pp.XI-XII. Leipzig 1848",CC BY-NC,,"Zona imprecisata del paese, forse in prossimità della chiesa di S.Bartolomeo Apostolo - Crolli di un campanile e di alcune case. Gente in fuga. L'immagine fissa il momento del crollo del campanile e verosimilmente si tratta di una ricostruzione di fantasia.",1910,1798,ico_000603.jpg
2700,,cfti_2700_ico_001931,image,Immagine CFTI ico_001931,,INGV – CFTI Visual,img/2700/ico_001931.jpg,,2700;terremoto,"*, The British Museum, Asset number 1377357001, View of the Strait of Messina during the earthquake of 5th February 1783; rocks fallling from the cliff known as Scylla, the lighthouses in the process of falling down and ships hurtling towards the whirlpool, Charybdis. 1783 or after Hand-coloured etch. Amburgo 1783",CC BY-NC-SA,,"Veduta di fantasia dello Stretto di Messina durante il maremoto del 5 febbraio 1783 in una incisione colorata a mano di un autore anonimo tedesco. Il maremoto è rappresentato da un moto vorticoso del mare dello stretto di Messina. Alcuni vascelli ormai risucchiati dalle onde anomale sono trascinati via e sono inghiottiti dal gorgo. Nelle coste in primo piano sono rappresentati i fari e gli scogli in procinto di crollare. Sullo sfondo a destra, l'Etna fumante. Nel cartiglio in basso è riportata una descrizione dell’immagine in tedesco e in francese. “Il famoso porto, normalmente così pericoloso per le navi, lo stretto Faro di Messina come fu colpito [assassinato] dal terribile terremoto del 1783, il 5 febbraio, per un’estensione di quattro miglia italiane. Le pericolose scogliere di Scilla, e i due Fari su entrambi i lati di Cariddi in parte sprofondarono, in parte crollarono, e tutto fu completamente modificato.”",2500,1773,ico_001931.jpg
2720,,cfti_2720_ico_001812,image,Immagine CFTI ico_001812,,INGV – CFTI Visual,img/2720/ico_001812.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Conca a ovest del caseggiato, ciò che rimane dei giardini dei frati e di rigogliosi oliveti. Le frane innescate dal terremoto travolsero le coltivazioni e i giardini che furono sepolti dai terreni e dai gorghi d’acqua. Le frane interruppero anche il corso del fiume Caridi che scomparve lasciando l'alveo del fiume asciutto. Dopo tre giorni le acque tornarono a scorrere in un nuovo corso al di fuori della voragine. Disegno di Pompeo Schiantarelli, tav. XVIIII.",5065,3791,ico_001812.jpg
2720,,cfti_2720_ico_001877,image,Immagine CFTI ico_001877,,INGV – CFTI Visual,img/2720/ico_001877.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Le trasformazioni idro-geologiche nel territorio di San Lucido osservate dopo i terremoti del 1783 dove sono rappresentate le terre chiamate localmente ""movitine"" per la loro natura instabile. Il disegno è orientato con il nord verso il basso - a destra il mar Tirreno - ed è l'unico caso in cui Pompeo Schiantarelli utilizza la prospettiva a volo d'uccello. Sono rappresentate le modifiche nel suolo dopo i vasti movimenti franosi innescati dalle piogge e dai terremoti. Una gran massa di terreno franò: una parte andò a colmare il lago detto di San Giovanni e la parte rimanente andò a ostruire il corso dei torrenti San Giovanni, Cacaciceri, Torbido e Del Leone le cui acque formarono numerosi laghetti. In basso a destra, alcune capanne attrezzate per l'allevamento del baco da seta. I fenomeni furono osservati dagli studiosi nei giorni 12 e 15 aprile 1783. Disegno di Pompeo Schiantarelli, tav. I.",3602,2698,ico_001877.jpg
2720,,cfti_2720_ico_001878,image,Immagine CFTI ico_001878,,INGV – CFTI Visual,img/2720/ico_001878.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Una veduta da est dell'altura sulla quale sorge il borgo con il castello visibilmente danneggiato. Sullo sfondo il mar Tirreno. Sulla sinistra l'alveo asciutto del fiume Verre o Veri. A destra, una veduta parziale della cupola della chiesa Matrice. Il castello mostra lesioni diffuse nell'ala destra e il crollo del tetto nell'ala sinistra. Disegno di Pompeo Schiantarelli, tav. II.",3364,2364,ico_001878.jpg
2720,,cfti_2720_ico_001879,image,Immagine CFTI ico_001879,,INGV – CFTI Visual,img/2720/ico_001879.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Una veduta da nord-est del paese in cui la maggior parte degli edifici è stata distrutta dopo le scosse del 5 - 7 febbraio e 28 marzo 1783. In primo piano sulla sinistra una roccia dalla quale sgorga una fonte d'acqua e in basso alcune figure decorative. Disegno di Ignazio Stile, tav. III.",3382,2210,ico_001879.jpg
2720,,cfti_2720_ico_001880,image,Immagine CFTI ico_001880,,INGV – CFTI Visual,img/2720/ico_001880.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Una veduta da est del borgo dei pescatori così come si presentava dopo le tre scosse del 5 - 7 febbraio e 28 marzo. Il gruppo di studiosi visitò il luogo quando era già stato ultimato lo sgombero delle macerie degli edifici crollati. Sullo sfondo lo Stromboli. Disegno di Ignazio Stile, tav. IV.",3186,2168,ico_001880.jpg
2720,,cfti_2720_ico_001881,image,Immagine CFTI ico_001881,,INGV – CFTI Visual,img/2720/ico_001881.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Una profonda voragine nel terreno nei pressi di Monteleone e, sullo sfondo, una veduta da nord-ovest della città danneggiata dal terremoto. Quasi tutti gli edifici sono più o meno lesionati tra i quali si può notare, in alto, il castello che presenta danni alla copertura. Nella campagna intorno al centro abitato sono raffigurati gli scoscendimenti e le profonde fenditure nel terreno causati dalle scosse di febbraio e marzo. In primo piano Pompeo Schiantarelli raffigura se stesso sulla destra in posizione seduta occupato a disegnare, e altre due persone, forse due studiosi della spedizione. Disegno di Pompeo Schiantarelli, tav. V.",3713,2650,ico_001881.jpg
2720,,cfti_2720_ico_001882,image,Immagine CFTI ico_001882,,INGV – CFTI Visual,img/2720/ico_001882.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Chiesa di S.Leoluca - Danni alla copertura, crollo parziale del tetto della navata centrale, crollo della cupola e numerose lesioni ad andamento diagonale nelle mura esterne. La scena è animata dalla presenza di persone che conversano o passeggiano. Disegno di Ignazio Stile, tav. VI.",3332,2171,ico_001882.jpg
2720,,cfti_2720_ico_001883,image,Immagine CFTI ico_001883,,INGV – CFTI Visual,img/2720/ico_001883.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Abbazia della SS.Trinità - Crollo pressoché totale dell'edificio. Tra i resti imponenti delle mura e le macerie composte da grandi blocchi di pietra di forma regolare spiccano grandi travi in legno e la tomba di Ruggero (morto all'inizio del XII secolo) rimasta integra. La scena è animata da due studiosi raffigurati durante il sopralluogo. Disegno di Pompeo Schiantarelli, tav. VII.",2620,3665,ico_001883.jpg
2720,,cfti_2720_ico_001884,image,Immagine CFTI ico_001884,,INGV – CFTI Visual,img/2720/ico_001884.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Mausoleo di Ruggero Bosso - Resti dell'epigrafe che si trovava nella facciata del monumento ubicato vicino al complesso architettonico della SS. Trinità che fu completamente distrutto dal terremoto. Disegno di Pompeo Schiantarelli, tav. VIII.",3717,2729,ico_001884.jpg
2720,,cfti_2720_ico_001887,image,Immagine CFTI ico_001887,,INGV – CFTI Visual,img/2720/ico_001887.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Chiesa di S.Angelo - Crollo quasi totale dell'edificio. Solo qualche muro e una vetrata sono rimasti in piedi. I vetri sostenuti da un telaio di legno e ferro non hanno subito danni malgrado i ripetuti scuotimenti dovuti ai venti e alle numerose scosse di terremoto. In basso, due studiosi commentano e osservano il curioso fenomeno. Mucchi di macerie e travi in legno circondano i resti dell'edificio. Disegno di Pompeo Schiantarelli, tav. XIII.",1968,2603,ico_001887.jpg
2720,,cfti_2720_ico_001888,image,Immagine CFTI ico_001888,,INGV – CFTI Visual,img/2720/ico_001888.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Alcune capanne lungo la strada tra Francica e Pungadi. Le casupole erano generalmente costruite in terraloto ossia con mattoni di fango e paglia essicati al sole; la copertura era in legno ricoperto da steli di lupino e fronde di asfodelo mentre la struttura della porta d’ingresso a forma di arco generalmente era in mattoni. Nel disegno sono rappresentate cinque capanne che avevano attirato l'attenzione degli studiosi perché danneggiate dal terremoto in modo bizzarro. In alto: due costruzioni apparentemente illese nelle quali i danni riguardano esclusivamente gli archi e gli stipiti in mattoni della porta d’ingresso. In basso: tre capanne distrutte nelle parti in legno e paglia mentre gli archi e gli stipiti in mattoni sono rimasti illesi. Disegno di Pompeo Schiantarelli, tav. XIIII.",1807,2584,ico_001888.jpg
2720,,cfti_2720_ico_001890,image,Immagine CFTI ico_001890,,INGV – CFTI Visual,img/2720/ico_001890.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Rientranze del terreno a forma di imbuto osservate sulle sponde del fiume Mesima. Nella parte superiore del disegno una veduta di profilo ottenuta con uno scavo profondo tre palmi (circa 80 cm) per raggiungere il punto in cui ha inizio la forma del cono. In basso una rappresentazione dell'aspetto superficiale che poteva essere concavo, convesso o irregolare. Nel testo di Sarconi le cavità sono descritte di colore bianco-cenere, composte da sabbie fluviali, di forma circolare e di dimensioni variabili: il diametro poteva variare tra un valore minimo di un piede e mezzo (circa 45 cm) a quello massimo della superficie di una piccola ruota da carrozza (circa 120 cm). Benché l'acqua risalita dal suolo attraverso questi imbuti fosse ormai scomparsa, nella parte sotterranea furono osservati residui di umidità. Disegno di Pompeo Schiantarelli, tav. XVI.",1856,2841,ico_001890.jpg
2720,,cfti_2720_ico_001891,image,Immagine CFTI ico_001891,,INGV – CFTI Visual,img/2720/ico_001891.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Oliveto di proprietà Inzillo - Crolli e danni a quattro capanne utilizzate come stalle. Tre di queste erano realizzate con pareti di legno e copertura di tegole, la quarta aveva grosse travi di legno e una copertura leggera di sterpi e paglia. Quest'ultima, in primo piano a sinistra nel disegno, perse la copertura a causa delle scosse, ma le travi rimasero in piedi; le altre baracche crollarono del tutto. In primo piano, a destra, una capanna che crollò in modo insolito: le pareti laterali in legno caddero tutte verso il centro di simmetria della costruzione, sovrapponendosi nell'area interna, e la copertura si adagiò sulle assi conservando l'allineamento originale delle tegole. Disegno di Pompeo Schiantarelli, tav. XVII.",3726,2707,ico_001891.jpg
2720,,cfti_2720_ico_001892,image,Immagine CFTI ico_001892,,INGV – CFTI Visual,img/2720/ico_001892.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Convento di S.Domenico - Il complesso edilizio fu distrutto dal terremoto. In primo piano, in basso a sinistra e al centro, alcune spaccature nel terreno. Nel disegno sono rappresentati i ruderi del complesso dove si può vedere quello che rimane della facciata, delle mura perimetrali e di quello che sembra essere stato un chiostro. Animano la scena due giovani con un bambino che passano indicando le rovine. Disegno di Pompeo Schiantarelli, tav. XVIII.",3641,2681,ico_001892.jpg
2720,,cfti_2720_ico_001894,image,Immagine CFTI ico_001894,,INGV – CFTI Visual,img/2720/ico_001894.jpg,,2720;terremoto,"*, Atlante: Istoria de fenomeni del tremoto avvenuto nelle Calabrie, e nel Valdemone nell'anno 1783 posta in luce dalla Reale Accademia delle Scienze e delle Belle Lettere di Napoli. In Napoli: presso Giuseppe Campo, MDCCLXXXIV [1784]. ETH-Bibliothek Zürich, Rar 5954, https://doi.org/10.3931/e-rara-22902 / Public Domain Mark Napoli 1784",CC BY,,"Spaccature radiali con misure e profondità eterogenee nei terreni compresi tra Monte Lache e Gerocarne. Nella parte centrale delle spaccature due studiosi osservano con attenzione e indicano la parte interna delle voragini. Sulla destra, alle spalle di un grande albero spezzato, altre spaccature simili. Disegno di Pompeo Schiantarelli, tav. XX.",3672,2674,ico_001894.jpg
